t,width,height,point_step,row_step,is_dense,data_len
60.080952167510986,6103,1,48,292944,True,292944
60.172595739364624,6279,1,48,301392,True,301392
60.2690691947937,6202,1,48,297696,True,297696
60.36967730522156,6242,1,48,299616,True,299616
60.47218084335327,6230,1,48,299040,True,299040
60.577287912368774,6190,1,48,297120,True,297120
60.67056083679199,6219,1,48,298512,True,298512
60.775534868240356,6056,1,48,290688,True,290688
60.86956787109375,6332,1,48,303936,True,303936
60.96983766555786,6179,1,48,296592,True,296592
61.07169795036316,6210,1,48,298080,True,298080
61.16971731185913,6237,1,48,299376,True,299376
61.26995873451233,6252,1,48,300096,True,300096
61.384177923202515,6141,1,48,294768,True,294768
61.47199273109436,6279,1,48,301392,True,301392
61.57204079627991,6206,1,48,297888,True,297888
61.67451858520508,6059,1,48,290832,True,290832
61.771313428878784,6341,1,48,304368,True,304368
61.88539934158325,6118,1,48,293664,True,293664
61.98202586174011,6099,1,48,292752,True,292752
62.06870102882385,6355,1,48,305040,True,305040
62.16917133331299,6216,1,48,298368,True,298368
62.26941275596619,6214,1,48,298272,True,298272
62.37927746772766,6212,1,48,298176,True,298176
62.47768592834473,6200,1,48,297600,True,297600
62.56849813461304,6163,1,48,295824,True,295824
62.66840958595276,6182,1,48,296736,True,296736
62.76933670043945,6208,1,48,297984,True,297984
62.86880707740784,6257,1,48,300336,True,300336
62.985904932022095,6233,1,48,299184,True,299184
63.08183979988098,6183,1,48,296784,True,296784
63.17114186286926,6216,1,48,298368,True,298368
63.269668102264404,6215,1,48,298320,True,298320
63.374088525772095,6180,1,48,296640,True,296640
63.469332695007324,6199,1,48,297552,True,297552
63.57616090774536,6169,1,48,296112,True,296112
63.67770552635193,6231,1,48,299088,True,299088
63.78799271583557,6163,1,48,295824,True,295824
63.87838101387024,6315,1,48,303120,True,303120
63.97104001045227,6209,1,48,298032,True,298032
64.06923627853394,6170,1,48,296160,True,296160
64.16993856430054,6179,1,48,296592,True,296592
64.26947855949402,6190,1,48,297120,True,297120
64.37403631210327,6177,1,48,296496,True,296496
64.48463463783264,6203,1,48,297744,True,297744
64.57240891456604,6211,1,48,298128,True,298128
64.67006349563599,6208,1,48,297984,True,297984
64.77500820159912,6214,1,48,298272,True,298272
64.87101435661316,6206,1,48,297888,True,297888
64.97002601623535,6199,1,48,297552,True,297552
65.08106350898743,6164,1,48,295872,True,295872
65.16927647590637,6211,1,48,298128,True,298128
65.28060793876648,6051,1,48,290448,True,290448
65.37431573867798,6222,1,48,298656,True,298656
65.46933007240295,6334,1,48,304032,True,304032
65.57146644592285,6247,1,48,299856,True,299856
65.67208647727966,6200,1,48,297600,True,297600
65.77019906044006,6210,1,48,298080,True,298080
65.88002872467041,6205,1,48,297840,True,297840
65.9694390296936,6181,1,48,296688,True,296688
66.06892609596252,6193,1,48,297264,True,297264
66.18099641799927,6212,1,48,298176,True,298176
66.26851463317871,6217,1,48,298416,True,298416
66.37053942680359,6223,1,48,298704,True,298704
66.48344492912292,6210,1,48,298080,True,298080
66.57321262359619,6206,1,48,297888,True,297888
66.6688175201416,6190,1,48,297120,True,297120
66.77006602287292,6229,1,48,298992,True,298992
66.874671459198,6064,1,48,291072,True,291072
66.96990203857422,6314,1,48,303072,True,303072
67.07385563850403,6229,1,48,298992,True,298992
67.16937708854675,6189,1,48,297072,True,297072
67.28314018249512,6238,1,48,299424,True,299424
67.36983251571655,6218,1,48,298464,True,298464
67.46817231178284,6204,1,48,297792,True,297792
67.57904767990112,6217,1,48,298416,True,298416
67.67247295379639,6209,1,48,298032,True,298032
67.77526617050171,6217,1,48,298416,True,298416
67.86925387382507,6218,1,48,298464,True,298464
67.98316526412964,6185,1,48,296880,True,296880
68.0691487789154,6192,1,48,297216,True,297216
68.17131209373474,6210,1,48,298080,True,298080
68.28623414039612,6179,1,48,296592,True,296592
68.36923503875732,6181,1,48,296688,True,296688
68.48073291778564,6184,1,48,296832,True,296832
68.57820200920105,6295,1,48,302160,True,302160
68.67001223564148,6225,1,48,298800,True,298800
68.77962923049927,5981,1,48,287088,True,287088
68.87310910224915,6456,1,48,309888,True,309888
68.97088623046875,6178,1,48,296544,True,296544
69.07805895805359,6208,1,48,297984,True,297984
69.17076683044434,6176,1,48,296448,True,296448
69.26912236213684,6225,1,48,298800,True,298800
69.38314723968506,6224,1,48,298752,True,298752
69.49644660949707,6218,1,48,298464,True,298464
69.5809075832367,6221,1,48,298608,True,298608
69.67051315307617,6206,1,48,297888,True,297888
69.77308750152588,6220,1,48,298560,True,298560
69.87048983573914,6209,1,48,298032,True,298032
69.96960043907166,6199,1,48,297552,True,297552
70.0720591545105,6178,1,48,296544,True,296544
70.1722981929779,6224,1,48,298752,True,298752
70.2701940536499,6239,1,48,299472,True,299472
70.37864661216736,6185,1,48,296880,True,296880
70.49308323860168,6174,1,48,296352,True,296352
70.57606053352356,6288,1,48,301824,True,301824
70.67012667655945,6194,1,48,297312,True,297312
70.77145075798035,6219,1,48,298512,True,298512
70.87166047096252,6200,1,48,297600,True,297600
70.96931672096252,6161,1,48,295728,True,295728
71.08969283103943,6164,1,48,295872,True,295872
71.18795895576477,6155,1,48,295440,True,295440
71.26974081993103,6248,1,48,299904,True,299904
71.36903953552246,6214,1,48,298272,True,298272
71.46849632263184,6206,1,48,297888,True,297888
71.56941747665405,6238,1,48,299424,True,299424
71.66932368278503,6215,1,48,298320,True,298320
71.77255821228027,6185,1,48,296880,True,296880
71.86973214149475,5806,1,48,278688,True,278688
71.9817328453064,6610,1,48,317280,True,317280
72.07563853263855,6206,1,48,297888,True,297888
72.16943860054016,6195,1,48,297360,True,297360
72.26948523521423,6223,1,48,298704,True,298704
72.3711347579956,6186,1,48,296928,True,296928
72.46924567222595,6229,1,48,298992,True,298992
72.58505654335022,6213,1,48,298224,True,298224
72.68026828765869,5993,1,48,287664,True,287664
72.7726047039032,6437,1,48,308976,True,308976
72.8693573474884,6219,1,48,298512,True,298512
72.97125720977783,6205,1,48,297840,True,297840
73.07109427452087,6219,1,48,298512,True,298512
73.17094421386719,6199,1,48,297552,True,297552
73.2756974697113,6168,1,48,296064,True,296064
73.37970852851868,6201,1,48,297648,True,297648
73.47633147239685,6178,1,48,296544,True,296544
73.57117986679077,6205,1,48,297840,True,297840
73.66933751106262,6215,1,48,298320,True,298320
73.77212452888489,6211,1,48,298128,True,298128
73.86924028396606,6222,1,48,298656,True,298656
73.97006320953369,6205,1,48,297840,True,297840
74.08483219146729,6188,1,48,297024,True,297024
74.19435143470764,6138,1,48,294624,True,294624
74.27046275138855,6318,1,48,303264,True,303264
74.37535977363586,6185,1,48,296880,True,296880
74.46978211402893,6199,1,48,297552,True,297552
74.58330082893372,6135,1,48,294480,True,294480
74.6729998588562,6241,1,48,299568,True,299568
74.77288031578064,6214,1,48,298272,True,298272
74.88689613342285,6230,1,48,299040,True,299040
74.97194123268127,6167,1,48,296016,True,296016
75.07023358345032,6203,1,48,297744,True,297744
75.18074703216553,6178,1,48,296544,True,296544
75.27076435089111,6217,1,48,298416,True,298416
75.37009406089783,6221,1,48,298608,True,298608
75.48510599136353,6210,1,48,298080,True,298080
75.57814908027649,6196,1,48,297408,True,297408
75.67081356048584,6198,1,48,297504,True,297504
75.77010369300842,6177,1,48,296496,True,296496
75.87533593177795,6168,1,48,296064,True,296064
75.97273707389832,6208,1,48,297984,True,297984
76.09005069732666,6216,1,48,298368,True,298368
76.17272090911865,6189,1,48,297072,True,297072
76.26942849159241,6242,1,48,299616,True,299616
76.36899042129517,6167,1,48,296016,True,296016
76.48134088516235,6193,1,48,297264,True,297264
76.57112574577332,6210,1,48,298080,True,298080
76.6866135597229,5960,1,48,286080,True,286080
76.7713315486908,6431,1,48,308688,True,308688
76.86981463432312,6180,1,48,296640,True,296640
76.97988152503967,6212,1,48,298176,True,298176
77.0802149772644,6156,1,48,295488,True,295488
77.16951584815979,6220,1,48,298560,True,298560
77.2753586769104,6127,1,48,294096,True,294096
77.3760724067688,6101,1,48,292848,True,292848
77.46846961975098,6046,1,48,290208,True,290208
77.57391119003296,5950,1,48,285600,True,285600
77.67101073265076,5891,1,48,282768,True,282768
77.77800297737122,5898,1,48,283104,True,283104
77.87995648384094,5772,1,48,277056,True,277056
77.96790766716003,5848,1,48,280704,True,280704
78.08266043663025,5794,1,48,278112,True,278112
78.18320035934448,5838,1,48,280224,True,280224
78.26768112182617,5699,1,48,273552,True,273552
78.37996816635132,5603,1,48,268944,True,268944
78.47084045410156,5823,1,48,279504,True,279504
78.56670880317688,5389,1,48,258672,True,258672
78.67098474502563,5143,1,48,246864,True,246864
78.76722049713135,4847,1,48,232656,True,232656
78.8650496006012,4869,1,48,233712,True,233712
78.96995210647583,4803,1,48,230544,True,230544
79.06271719932556,4907,1,48,235536,True,235536
79.1643443107605,4772,1,48,229056,True,229056
79.26451873779297,5037,1,48,241776,True,241776
79.36637711524963,4873,1,48,233904,True,233904
79.47628331184387,4801,1,48,230448,True,230448
79.56404852867126,4772,1,48,229056,True,229056
79.66891121864319,4711,1,48,226128,True,226128
79.764155626297,4803,1,48,230544,True,230544
79.87328577041626,4865,1,48,233520,True,233520
79.96584057807922,4867,1,48,233616,True,233616
80.06406474113464,4982,1,48,239136,True,239136
80.17677354812622,4936,1,48,236928,True,236928
80.26936769485474,5019,1,48,240912,True,240912
80.36529517173767,4985,1,48,239280,True,239280
80.46403813362122,4953,1,48,237744,True,237744
80.56379890441895,4929,1,48,236592,True,236592
80.66764330863953,4909,1,48,235632,True,235632
80.76608681678772,4905,1,48,235440,True,235440
80.8725266456604,4750,1,48,228000,True,228000
80.96342658996582,4862,1,48,233376,True,233376
81.06436467170715,4672,1,48,224256,True,224256
81.17517566680908,4552,1,48,218496,True,218496
81.26272487640381,4525,1,48,217200,True,217200
81.36171340942383,4247,1,48,203856,True,203856
81.46178984642029,3984,1,48,191232,True,191232
81.56346678733826,4241,1,48,203568,True,203568
81.66163969039917,3864,1,48,185472,True,185472
81.77459812164307,3800,1,48,182400,True,182400
81.86473083496094,3829,1,48,183792,True,183792
81.96200752258301,3760,1,48,180480,True,180480
82.0777268409729,3695,1,48,177360,True,177360
82.16434788703918,3697,1,48,177456,True,177456
82.2615258693695,3753,1,48,180144,True,180144
82.36121129989624,3822,1,48,183456,True,183456
82.46941995620728,3847,1,48,184656,True,184656
82.5637698173523,3842,1,48,184416,True,184416
82.66144704818726,3859,1,48,185232,True,185232
82.76852679252625,3912,1,48,187776,True,187776
82.86220622062683,3929,1,48,188592,True,188592
82.96924257278442,3904,1,48,187392,True,187392
83.06656241416931,3888,1,48,186624,True,186624
83.160329580307,3993,1,48,191664,True,191664
83.2603816986084,4039,1,48,193872,True,193872
83.36278581619263,4033,1,48,193584,True,193584
83.46132922172546,4058,1,48,194784,True,194784
83.56362199783325,4080,1,48,195840,True,195840
83.66739797592163,3978,1,48,190944,True,190944
83.76991772651672,3849,1,48,184752,True,184752
83.86064457893372,3711,1,48,178128,True,178128
83.95987176895142,3671,1,48,176208,True,176208
84.05924320220947,3666,1,48,175968,True,175968
84.16209125518799,3656,1,48,175488,True,175488
84.26043176651001,3773,1,48,181104,True,181104
84.36165285110474,3693,1,48,177264,True,177264
84.47041273117065,3771,1,48,181008,True,181008
84.56735944747925,3764,1,48,180672,True,180672
84.66667008399963,3805,1,48,182640,True,182640
84.76317882537842,3816,1,48,183168,True,183168
84.86041474342346,3805,1,48,182640,True,182640
84.96276712417603,3908,1,48,187584,True,187584
85.06240677833557,3831,1,48,183888,True,183888
85.17234563827515,3840,1,48,184320,True,184320
85.26168632507324,3809,1,48,182832,True,182832
85.36628007888794,3845,1,48,184560,True,184560
85.46445846557617,3792,1,48,182016,True,182016
85.56326675415039,3783,1,48,181584,True,181584
85.66031575202942,3838,1,48,184224,True,184224
85.76110219955444,3819,1,48,183312,True,183312
85.87141823768616,3831,1,48,183888,True,183888
85.97638535499573,3830,1,48,183840,True,183840
86.07068014144897,3819,1,48,183312,True,183312
86.16188454627991,3769,1,48,180912,True,180912
86.26071763038635,3858,1,48,185184,True,185184
86.36125349998474,3872,1,48,185856,True,185856
86.46219682693481,3882,1,48,186336,True,186336
86.5613603591919,3826,1,48,183648,True,183648
86.66682839393616,3871,1,48,185808,True,185808
86.78315258026123,3879,1,48,186192,True,186192
86.87290859222412,3891,1,48,186768,True,186768
86.96318054199219,3941,1,48,189168,True,189168
87.06040811538696,3905,1,48,187440,True,187440
87.1602292060852,3845,1,48,184560,True,184560
87.26002597808838,3947,1,48,189456,True,189456
87.37264370918274,4208,1,48,201984,True,201984
87.46698904037476,4770,1,48,228960,True,228960
87.56643438339233,4718,1,48,226464,True,226464
87.67393898963928,4628,1,48,222144,True,222144
87.7661726474762,5157,1,48,247536,True,247536
87.86813044548035,5052,1,48,242496,True,242496
87.96384716033936,4974,1,48,238752,True,238752
88.06727123260498,4944,1,48,237312,True,237312
88.17175126075745,4957,1,48,237936,True,237936
88.27505040168762,4981,1,48,239088,True,239088
88.3665087223053,4999,1,48,239952,True,239952
88.46300268173218,4987,1,48,239376,True,239376
88.5669322013855,4961,1,48,238128,True,238128
88.66565132141113,5012,1,48,240576,True,240576
88.77913069725037,4969,1,48,238512,True,238512
88.87187623977661,4997,1,48,239856,True,239856
88.96471619606018,5054,1,48,242592,True,242592
89.0695412158966,5042,1,48,242016,True,242016
89.16777038574219,4968,1,48,238464,True,238464
89.26334500312805,4964,1,48,238272,True,238272
89.37891483306885,5026,1,48,241248,True,241248
89.4655966758728,4979,1,48,238992,True,238992
89.56410479545593,4984,1,48,239232,True,239232
89.66383981704712,4977,1,48,238896,True,238896
89.76714634895325,5013,1,48,240624,True,240624
89.87581396102905,5000,1,48,240000,True,240000
89.96564722061157,4941,1,48,237168,True,237168
90.06411170959473,4981,1,48,239088,True,239088
90.16895151138306,5000,1,48,240000,True,240000
90.26603960990906,5039,1,48,241872,True,241872
90.37823462486267,5016,1,48,240768,True,240768
90.46871447563171,5052,1,48,242496,True,242496
90.56312346458435,4999,1,48,239952,True,239952
90.66302394866943,4969,1,48,238512,True,238512
90.76276731491089,4990,1,48,239520,True,239520
90.86977076530457,5071,1,48,243408,True,243408
90.96551251411438,5049,1,48,242352,True,242352
91.0711419582367,5034,1,48,241632,True,241632
91.16388893127441,5017,1,48,240816,True,240816
91.27489757537842,4710,1,48,226080,True,226080
91.38203144073486,5036,1,48,241728,True,241728
91.46386694908142,4710,1,48,226080,True,226080
91.56606459617615,4611,1,48,221328,True,221328
91.67072987556458,4525,1,48,217200,True,217200
91.76322317123413,4511,1,48,216528,True,216528
91.86183524131775,4484,1,48,215232,True,215232
91.96350169181824,4515,1,48,216720,True,216720
92.06459331512451,4533,1,48,217584,True,217584
92.16416072845459,4503,1,48,216144,True,216144
92.27824139595032,4472,1,48,214656,True,214656
92.3626766204834,4519,1,48,216912,True,216912
92.46360659599304,4473,1,48,214704,True,214704
92.57379508018494,4493,1,48,215664,True,215664
92.66641616821289,4485,1,48,215280,True,215280
92.76205110549927,4456,1,48,213888,True,213888
92.86187791824341,4440,1,48,213120,True,213120
92.96849131584167,4456,1,48,213888,True,213888
93.06341099739075,4390,1,48,210720,True,210720
93.16793584823608,4363,1,48,209424,True,209424
93.26311302185059,4346,1,48,208608,True,208608
93.3625237941742,4405,1,48,211440,True,211440
93.4767119884491,4354,1,48,208992,True,208992
93.56306982040405,4374,1,48,209952,True,209952
93.66173481941223,4418,1,48,212064,True,212064
93.77845430374146,4343,1,48,208464,True,208464
93.88042330741882,4337,1,48,208176,True,208176
93.9616208076477,4316,1,48,207168,True,207168
94.06357598304749,4269,1,48,204912,True,204912
94.16373610496521,4296,1,48,206208,True,206208
94.26216769218445,4344,1,48,208512,True,208512
94.36312079429626,4343,1,48,208464,True,208464
94.46338367462158,4411,1,48,211728,True,211728
94.56315445899963,4394,1,48,210912,True,210912
94.66243386268616,4375,1,48,210000,True,210000
94.77076864242554,4347,1,48,208656,True,208656
94.86476397514343,4374,1,48,209952,True,209952
94.96421813964844,4607,1,48,221136,True,221136
95.0659909248352,4735,1,48,227280,True,227280
95.16262912750244,4732,1,48,227136,True,227136
95.29370021820068,4695,1,48,225360,True,225360
95.36479949951172,4971,1,48,238608,True,238608
95.46453285217285,4862,1,48,233376,True,233376
95.56394696235657,4844,1,48,232512,True,232512
95.66430282592773,4845,1,48,232560,True,232560
95.7620542049408,4877,1,48,234096,True,234096
95.86417293548584,4787,1,48,229776,True,229776
95.96942949295044,4572,1,48,219456,True,219456
96.06594491004944,4910,1,48,235680,True,235680
96.16389107704163,4651,1,48,223248,True,223248
96.26725006103516,4755,1,48,228240,True,228240
96.36346960067749,4652,1,48,223296,True,223296
96.46352362632751,4572,1,48,219456,True,219456
96.56177711486816,4662,1,48,223776,True,223776
96.66231417655945,4689,1,48,225072,True,225072
96.77659153938293,4727,1,48,226896,True,226896
96.88257431983948,4675,1,48,224400,True,224400
96.9674904346466,4637,1,48,222576,True,222576
97.06419229507446,4648,1,48,223104,True,223104
97.16477608680725,4666,1,48,223968,True,223968
97.26360869407654,4678,1,48,224544,True,224544
97.36403703689575,4659,1,48,223632,True,223632
97.47619080543518,4677,1,48,224496,True,224496
97.57708191871643,4441,1,48,213168,True,213168
97.66371250152588,4847,1,48,232656,True,232656
97.76677370071411,4678,1,48,224544,True,224544
97.86542797088623,4670,1,48,224160,True,224160
97.96262431144714,4617,1,48,221616,True,221616
98.06244778633118,4689,1,48,225072,True,225072
98.16936874389648,4669,1,48,224112,True,224112
98.2796835899353,4670,1,48,224160,True,224160
98.36559009552002,4626,1,48,222048,True,222048
98.46409726142883,4694,1,48,225312,True,225312
98.56298017501831,4688,1,48,225024,True,225024
98.67195725440979,4624,1,48,221952,True,221952
98.76418209075928,4671,1,48,224208,True,224208
98.8777687549591,4652,1,48,223296,True,223296
98.96438312530518,4648,1,48,223104,True,223104
99.06512975692749,4652,1,48,223296,True,223296
99.17891073226929,4693,1,48,225264,True,225264
99.27449178695679,4627,1,48,222096,True,222096
99.36419582366943,4619,1,48,221712,True,221712
99.47452735900879,4619,1,48,221712,True,221712
99.56590962409973,4701,1,48,225648,True,225648
99.66324830055237,4660,1,48,223680,True,223680
99.76274871826172,4680,1,48,224640,True,224640
99.87362575531006,4572,1,48,219456,True,219456
99.9644615650177,4804,1,48,230592,True,230592
100.06327986717224,4692,1,48,225216,True,225216
100.16209316253662,4683,1,48,224784,True,224784
100.27769255638123,4582,1,48,219936,True,219936
100.36814856529236,4767,1,48,228816,True,228816
100.46367025375366,4701,1,48,225648,True,225648
100.56280875205994,4713,1,48,226224,True,226224
100.66475892066956,4629,1,48,222192,True,222192
100.77067399024963,4746,1,48,227808,True,227808
100.87379574775696,4674,1,48,224352,True,224352
100.96861910820007,4625,1,48,222000,True,222000
101.06178498268127,4516,1,48,216768,True,216768
101.16080570220947,4377,1,48,210096,True,210096
101.2656762599945,4331,1,48,207888,True,207888
101.36222219467163,4173,1,48,200304,True,200304
101.47560930252075,2987,1,48,143376,True,143376
101.55889987945557,2408,1,48,115584,True,115584
101.66007280349731,2490,1,48,119520,True,119520
101.76059174537659,2524,1,48,121152,True,121152
101.85995292663574,2392,1,48,114816,True,114816
101.96272659301758,2368,1,48,113664,True,113664
102.05910277366638,2254,1,48,108192,True,108192
102.16063594818115,2157,1,48,103536,True,103536
102.25732398033142,2081,1,48,99888,True,99888
102.35691905021667,2112,1,48,101376,True,101376
102.45822548866272,2125,1,48,102000,True,102000
102.57166528701782,2095,1,48,100560,True,100560
102.65825939178467,2545,1,48,122160,True,122160
102.75870323181152,2601,1,48,124848,True,124848
102.87293887138367,2686,1,48,128928,True,128928
102.96171927452087,2836,1,48,136128,True,136128
103.0580575466156,2873,1,48,137904,True,137904
103.16698670387268,3005,1,48,144240,True,144240
103.26103043556213,3485,1,48,167280,True,167280
103.36124753952026,3664,1,48,175872,True,175872
103.46165537834167,3871,1,48,185808,True,185808
103.57131457328796,4148,1,48,199104,True,199104
103.66676115989685,4052,1,48,194496,True,194496
103.76536583900452,4166,1,48,199968,True,199968
103.87787508964539,4196,1,48,201408,True,201408
103.96389555931091,4232,1,48,203136,True,203136
104.06753206253052,4086,1,48,196128,True,196128
104.16256403923035,4220,1,48,202560,True,202560
104.26607751846313,4264,1,48,204672,True,204672
104.3629162311554,4369,1,48,209712,True,209712
104.46436953544617,4396,1,48,211008,True,211008
104.5631513595581,4337,1,48,208176,True,208176
104.66424894332886,4172,1,48,200256,True,200256
104.76478004455566,3839,1,48,184272,True,184272
104.86632943153381,4240,1,48,203520,True,203520
104.9702684879303,4041,1,48,193968,True,193968
105.06884574890137,4170,1,48,200160,True,200160
105.16428422927856,4206,1,48,201888,True,201888
105.26485967636108,4239,1,48,203472,True,203472
105.36455607414246,4307,1,48,206736,True,206736
105.4723060131073,4455,1,48,213840,True,213840
105.59929490089417,4441,1,48,213168,True,213168
105.68341946601868,4437,1,48,212976,True,212976
105.76220798492432,4482,1,48,215136,True,215136
105.86332511901855,4499,1,48,215952,True,215952
105.9630241394043,4533,1,48,217584,True,217584
106.06254196166992,4551,1,48,218448,True,218448
106.16860461235046,4571,1,48,219408,True,219408
106.26836252212524,4508,1,48,216384,True,216384
106.38319206237793,4529,1,48,217392,True,217392
106.48430800437927,4496,1,48,215808,True,215808
106.56531357765198,4526,1,48,217248,True,217248
106.66419839859009,4550,1,48,218400,True,218400
106.7937262058258,4518,1,48,216864,True,216864
106.8810133934021,4562,1,48,218976,True,218976
106.96287107467651,4607,1,48,221136,True,221136
107.07516741752625,4567,1,48,219216,True,219216
107.17596387863159,4554,1,48,218592,True,218592
107.27953958511353,4594,1,48,220512,True,220512
107.36245965957642,4538,1,48,217824,True,217824
107.4625449180603,4532,1,48,217536,True,217536
107.57639145851135,4501,1,48,216048,True,216048
107.67433428764343,4542,1,48,218016,True,218016
107.7714319229126,4543,1,48,218064,True,218064
107.8755555152893,4613,1,48,221424,True,221424
107.97963523864746,4544,1,48,218112,True,218112
108.07609915733337,4583,1,48,219984,True,219984
108.17590141296387,4413,1,48,211824,True,211824
108.2762463092804,4292,1,48,206016,True,206016
108.38078355789185,4248,1,48,203904,True,203904
108.47850322723389,4247,1,48,203856,True,203856
108.5821123123169,4225,1,48,202800,True,202800
108.67433309555054,4183,1,48,200784,True,200784
108.7722532749176,4220,1,48,202560,True,202560
108.88549017906189,4173,1,48,200304,True,200304
108.97405791282654,4205,1,48,201840,True,201840
109.07266926765442,4158,1,48,199584,True,199584
109.18201017379761,4138,1,48,198624,True,198624
109.27504634857178,4191,1,48,201168,True,201168
109.37391591072083,4199,1,48,201552,True,201552
109.48236227035522,4239,1,48,203472,True,203472
109.5736780166626,4246,1,48,203808,True,203808
109.67634153366089,4214,1,48,202272,True,202272
109.772616147995,4185,1,48,200880,True,200880
109.88129711151123,4137,1,48,198576,True,198576
109.97432732582092,4127,1,48,198096,True,198096
110.07339763641357,4229,1,48,202992,True,202992
110.18432831764221,4246,1,48,203808,True,203808
110.27345037460327,4191,1,48,201168,True,201168
110.38195300102234,4343,1,48,208464,True,208464
110.47325396537781,4393,1,48,210864,True,210864
110.58580446243286,4389,1,48,210672,True,210672
110.67462873458862,4370,1,48,209760,True,209760
110.78147387504578,4409,1,48,211632,True,211632
110.87246513366699,4411,1,48,211728,True,211728
110.9881706237793,4313,1,48,207024,True,207024
111.07440829277039,4501,1,48,216048,True,216048
111.19178938865662,4692,1,48,225216,True,225216
111.31866765022278,4656,1,48,223488,True,223488
111.37408018112183,4603,1,48,220944,True,220944
111.4719614982605,4655,1,48,223440,True,223440
111.57394862174988,4942,1,48,237216,True,237216
111.6778781414032,5187,1,48,248976,True,248976
111.77659773826599,5314,1,48,255072,True,255072
111.88287901878357,5378,1,48,258144,True,258144
111.98875665664673,5501,1,48,264048,True,264048
112.08741855621338,5471,1,48,262608,True,262608
112.17454648017883,5459,1,48,262032,True,262032
112.27655601501465,6093,1,48,292464,True,292464
112.37537407875061,5910,1,48,283680,True,283680
112.47857236862183,5924,1,48,284352,True,284352
112.57908725738525,5984,1,48,287232,True,287232
112.68585705757141,5990,1,48,287520,True,287520
112.7824285030365,6066,1,48,291168,True,291168
112.87799644470215,5975,1,48,286800,True,286800
112.97972631454468,6260,1,48,300480,True,300480
113.07817435264587,6163,1,48,295824,True,295824
113.17862963676453,6155,1,48,295440,True,295440
113.27845525741577,6199,1,48,297552,True,297552
113.39670157432556,5934,1,48,284832,True,284832
113.49215054512024,6272,1,48,301056,True,301056
113.57901644706726,6227,1,48,298896,True,298896
113.68400144577026,6156,1,48,295488,True,295488
113.77885794639587,6159,1,48,295632,True,295632
113.875572681427,6110,1,48,293280,True,293280
113.97939658164978,6142,1,48,294816,True,294816
114.0800666809082,6116,1,48,293568,True,293568
114.18221473693848,6071,1,48,291408,True,291408
114.27835965156555,6055,1,48,290640,True,290640
114.38977336883545,5992,1,48,287616,True,287616
114.48157286643982,5970,1,48,286560,True,286560
114.5751895904541,5915,1,48,283920,True,283920
114.6777606010437,5795,1,48,278160,True,278160
114.77905988693237,5759,1,48,276432,True,276432
114.88457918167114,5626,1,48,270048,True,270048
114.97793817520142,5541,1,48,265968,True,265968
115.07906317710876,5293,1,48,254064,True,254064
115.17532014846802,4909,1,48,235632,True,235632
115.27571320533752,4709,1,48,226032,True,226032
115.37709474563599,4854,1,48,232992,True,232992
115.47305607795715,4975,1,48,238800,True,238800
115.58606314659119,5042,1,48,242016,True,242016
115.68215417861938,4898,1,48,235104,True,235104
115.77858233451843,4795,1,48,230160,True,230160
115.88519597053528,4921,1,48,236208,True,236208
115.97543239593506,5283,1,48,253584,True,253584
116.07360816001892,4854,1,48,232992,True,232992
116.17233991622925,4852,1,48,232896,True,232896
116.27437686920166,4784,1,48,229632,True,229632
116.3841826915741,4572,1,48,219456,True,219456
116.47224879264832,4963,1,48,238224,True,238224
116.57401490211487,4748,1,48,227904,True,227904
116.69019436836243,4747,1,48,227856,True,227856
116.7939658164978,4718,1,48,226464,True,226464
116.87405920028687,4665,1,48,223920,True,223920
116.97179055213928,4691,1,48,225168,True,225168
117.0760726928711,4671,1,48,224208,True,224208
117.17380690574646,4633,1,48,222384,True,222384
117.2933623790741,4658,1,48,223584,True,223584
117.37312698364258,4616,1,48,221568,True,221568
117.47141623497009,4575,1,48,219600,True,219600
117.57417607307434,4845,1,48,232560,True,232560
117.6935887336731,4651,1,48,223248,True,223248
117.77411437034607,4683,1,48,224784,True,224784
117.89958620071411,4423,1,48,212304,True,212304
117.99061942100525,4887,1,48,234576,True,234576
118.08270168304443,4372,1,48,209856,True,209856
118.17113137245178,4853,1,48,232944,True,232944
118.27128171920776,4602,1,48,220896,True,220896
118.3871488571167,4307,1,48,206736,True,206736
118.48971033096313,4295,1,48,206160,True,206160
118.57277512550354,4324,1,48,207552,True,207552
118.673410654068,4415,1,48,211920,True,211920
118.78894972801208,4400,1,48,211200,True,211200
118.88914585113525,4448,1,48,213504,True,213504
118.97286748886108,4375,1,48,210000,True,210000
119.10250616073608,4383,1,48,210384,True,210384
119.18921303749084,4429,1,48,212592,True,212592
119.30786061286926,4274,1,48,205152,True,205152
119.40512156486511,4196,1,48,201408,True,201408
119.4704236984253,4595,1,48,220560,True,220560
119.58794021606445,4291,1,48,205968,True,205968
119.68962502479553,4242,1,48,203616,True,203616
119.78791332244873,4258,1,48,204384,True,204384
119.8887722492218,4175,1,48,200400,True,200400
119.9950156211853,4383,1,48,210384,True,210384
120.08165693283081,4174,1,48,200352,True,200352
120.19003748893738,4408,1,48,211584,True,211584
120.28766512870789,4291,1,48,205968,True,205968
120.38884854316711,4212,1,48,202176,True,202176
120.48901033401489,4217,1,48,202416,True,202416
120.58789873123169,4179,1,48,200592,True,200592
120.687087059021,4194,1,48,201312,True,201312
120.79661130905151,4242,1,48,203616,True,203616
